"              ELEM","                 X","                 Y","                 Z","              ROCK","            KABS_1","            KABS_2","            KABS_3","              PRES","             SAT_G","             SAT_L"
"                  ","               (M)","               (M)","               (M)","                  ","            (M**2)","            (M**2)","            (M**2)","              (PA)","               (-)","               (-)"
"TIME [sec]  0.17676752E+08"
"             A2C76", -0.11091000000E-001,  0.44810000000E-017,  0.74907000000E-002,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049535557E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C77", -0.11091000000E-001,  0.44810000000E-017,  0.10484600000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049159515E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C78", -0.11091000000E-001,  0.44810000000E-017,  0.13478000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048749283E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C79", -0.11091000000E-001,  0.44810000000E-017,  0.16472200000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048303379E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C80", -0.11091000000E-001,  0.44810000000E-017,  0.19466000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047821025E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C81", -0.11091000000E-001,  0.44810000000E-017,  0.22459000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047301579E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C82", -0.11091000000E-001,  0.44810000000E-017,  0.25453800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046744316E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C83", -0.11091000000E-001,  0.44810000000E-017,  0.28447000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046148311E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C84", -0.11091000000E-001,  0.44810000000E-017,  0.31441000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20045512361E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C85", -0.11091000000E-001,  0.44810000000E-017,  0.34435000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20044834896E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C86", -0.11091000000E-001,  0.44810000000E-017,  0.37429100000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20044113890E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C87", -0.11091000000E-001,  0.44810000000E-017,  0.40423000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20043346748E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C88", -0.11091000000E-001,  0.44810000000E-017,  0.43416800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20042530176E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C89", -0.11091000000E-001,  0.44810000000E-017,  0.46410000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20041660034E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C90", -0.11091000000E-001,  0.44810000000E-017,  0.49404000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20040731145E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C91", -0.11091000000E-001,  0.44810000000E-017,  0.52398000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20039737105E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C92", -0.11091000000E-001,  0.44810000000E-017,  0.55392200000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20038670066E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C93", -0.11091000000E-001,  0.44810000000E-017,  0.58386000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20037520549E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C94", -0.11091000000E-001,  0.44810000000E-017,  0.61379800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20036277370E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C95", -0.11091000000E-001,  0.44810000000E-017,  0.64373700000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20034927869E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C96", -0.11091000000E-001,  0.44810000000E-017,  0.67367000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20033459005E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C97", -0.11091000000E-001,  0.44810000000E-017,  0.70361400000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20031860910E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C98", -0.11091000000E-001,  0.44810000000E-017,  0.73355000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20030138141E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2C99", -0.11091000000E-001,  0.44810000000E-017,  0.76349000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20028348332E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D 0", -0.92950000000E-002, -0.16419000000E-001,  0.44969000000E-002,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049986480E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D 1", -0.92950000000E-002, -0.16419000000E-001,  0.74907000000E-002,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049641397E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D 2", -0.92950000000E-002, -0.16419000000E-001,  0.10484600000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049264770E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D 3", -0.92950000000E-002, -0.16419000000E-001,  0.13478000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048856770E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D 4", -0.92950000000E-002, -0.16419000000E-001,  0.16472200000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048417536E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D 5", -0.92950000000E-002, -0.16419000000E-001,  0.19466000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047947241E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D 6", -0.92950000000E-002, -0.16419000000E-001,  0.22459000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047446130E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D 7", -0.92950000000E-002, -0.16419000000E-001,  0.25453800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046914551E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D 8", -0.92950000000E-002, -0.16419000000E-001,  0.28447000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046352972E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D 9", -0.92950000000E-002, -0.16419000000E-001,  0.31441000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20045762006E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D10", -0.92950000000E-002, -0.16419000000E-001,  0.34435000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20045142443E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D11", -0.92950000000E-002, -0.16419000000E-001,  0.37429100000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20044495284E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D12", -0.92950000000E-002, -0.16419000000E-001,  0.40423000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20043821802E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D13", -0.92950000000E-002, -0.16419000000E-001,  0.43416800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20043123620E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D14", -0.92950000000E-002, -0.16419000000E-001,  0.46410000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20042402819E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D15", -0.92950000000E-002, -0.16419000000E-001,  0.49404000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20041662092E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D16", -0.92950000000E-002, -0.16419000000E-001,  0.52398000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20040904950E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D17", -0.92950000000E-002, -0.16419000000E-001,  0.55392200000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20040136008E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D18", -0.92950000000E-002, -0.16419000000E-001,  0.58386000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20039361364E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D19", -0.92950000000E-002, -0.16419000000E-001,  0.61379800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20038589084E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D20", -0.92950000000E-002, -0.16419000000E-001,  0.64373700000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20037829794E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D21", -0.92950000000E-002, -0.16419000000E-001,  0.67367000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20037097285E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D22", -0.92950000000E-002, -0.16419000000E-001,  0.70361400000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20036408967E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D23", -0.92950000000E-002, -0.16419000000E-001,  0.73355000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20035785737E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D24", -0.92950000000E-002, -0.16419000000E-001,  0.76349000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20035250524E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D25", -0.92950000000E-002,  0.16419100000E-001,  0.44969000000E-002,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049991622E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D26", -0.92950000000E-002,  0.16419100000E-001,  0.74907000000E-002,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049646645E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D27", -0.92950000000E-002,  0.16419100000E-001,  0.10484600000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049270181E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D28", -0.92950000000E-002,  0.16419100000E-001,  0.13478000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048862404E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D29", -0.92950000000E-002,  0.16419100000E-001,  0.16472200000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048423459E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D30", -0.92950000000E-002,  0.16419100000E-001,  0.19466000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047953526E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D31", -0.92950000000E-002,  0.16419100000E-001,  0.22459000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047452857E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D32", -0.92950000000E-002,  0.16419100000E-001,  0.25453800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046921804E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D33", -0.92950000000E-002,  0.16419100000E-001,  0.28447000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046360844E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D34", -0.92950000000E-002,  0.16419100000E-001,  0.31441000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20045770600E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D35", -0.92950000000E-002,  0.16419100000E-001,  0.34435000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20045151870E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D36", -0.92950000000E-002,  0.16419100000E-001,  0.37429100000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20044505668E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D37", -0.92950000000E-002,  0.16419100000E-001,  0.40423000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20043833280E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D38", -0.92950000000E-002,  0.16419100000E-001,  0.43416800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20043136345E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D39", -0.92950000000E-002,  0.16419100000E-001,  0.46410000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20042416960E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D40", -0.92950000000E-002,  0.16419100000E-001,  0.49404000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20041677839E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D41", -0.92950000000E-002,  0.16419100000E-001,  0.52398000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20040922509E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D42", -0.92950000000E-002,  0.16419100000E-001,  0.55392200000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20040155603E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D43", -0.92950000000E-002,  0.16419100000E-001,  0.58386000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20039383228E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D44", -0.92950000000E-002,  0.16419100000E-001,  0.61379800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20038613446E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2D45", -0.92950000000E-002,  0.16419100000E-001,  0.64373700000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20037856845E+007,  0.00000000000E+000,  0.10000000000E+001
